iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
DEU,Europe,Germany,2020-04-24,154999,1870,1943.143,5760,185,201.143,1849.985,22.319,23.192,68.748,2.208,2.401,0.68,2644,31.557,,,,,,,,,,,50985,0.609,,,tests performed,,,,,,,,,,76.85,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-04-25,156513,1514,1881.571,5877,117,202.571,1868.055,18.07,22.457,70.145,1.396,2.418,0.68,2538,30.292,,,,,,,,,,,51468,0.614,,,tests performed,,,,,,,,,,76.85,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-04-26,157770,1257,1798,5976,99,198.571,1883.058,15.003,21.46,71.326,1.182,2.37,0.68,2524,30.125,,,,,1526.244,18.216,,2388953,28.513,,51951,0.62,0.05,20,tests performed,,,,,,,,,,76.85,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,6.56
DEU,Europe,Germany,2020-04-27,158758,988,1670.429,6126,150,180.571,1894.85,11.792,19.937,73.117,1.79,2.155,0.67,2466,29.433,,,,,,,,,,,51219,0.611,,,tests performed,,,,,,,,,,76.85,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-04-28,159912,1154,1660.143,6314,188,183,1908.623,13.774,19.815,75.361,2.244,2.184,0.67,2391,28.538,,,,,,,,,,,50488,0.603,,,tests performed,,,,,,,,,,76.85,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-04-29,161539,1627,1555.857,6467,153,169.714,1928.042,19.419,18.57,77.187,1.826,2.026,0.66,2310,27.571,,,,,,,,,,,49756,0.594,,,tests performed,,,,,,,,,,76.85,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-04-30,163009,1470,1411.429,6623,156,149.714,1945.588,17.545,16.846,79.049,1.862,1.787,0.65,2235,26.676,,,,,,,,,,,49024,0.585,,,tests performed,,,,,,,,,,76.85,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-05-01,164077,1068,1296.857,6736,113,139.429,1958.335,12.747,15.479,80.397,1.349,1.664,0.65,2118,25.279,,,,,,,,,,,48292,0.576,,,tests performed,,,,,,,,,,76.85,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-05-02,164967,890,1207.714,6812,76,133.571,1968.957,10.623,14.415,81.304,0.907,1.594,0.65,2046,24.42,,,,,,,,,,,47560,0.568,,,tests performed,,,,,,,,,,76.85,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-05-03,165664,697,1127.714,6866,54,127.143,1977.276,8.319,13.46,81.949,0.645,1.518,0.66,2011,24.002,,,,,1005.407,12,,2716752,32.426,,46828,0.559,0.038,26.3,tests performed,,,,,,,,,,75.46,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,5.57
DEU,Europe,Germany,2020-05-04,166152,488,1056.286,6993,127,123.857,1983.101,5.825,12.607,83.465,1.516,1.478,0.67,1976,23.584,,,,,,,,,,,48009,0.573,,,tests performed,,,,,,,,,,71.76,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-05-05,167007,855,1013.571,6993,0,97,1993.306,10.205,12.097,83.465,0,1.158,0.68,1903,22.713,,,,,,,,,,,49189,0.587,,,tests performed,,,,,,,,,,71.76,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-05-06,168162,1155,946.143,7275,282,115.429,2007.091,13.785,11.293,86.83,3.366,1.378,0.69,1820,21.723,,,,,,,,,,,50370,0.601,,,tests performed,,,,,,,,,,66.2,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-05-07,169430,1268,917.286,7392,117,109.857,2022.225,15.134,10.948,88.227,1.396,1.311,0.7,1763,21.042,,,,,,,,,,,51550,0.615,,,tests performed,,,,,,,,,,64.35,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-05-08,170588,1158,930.143,7510,118,110.571,2036.046,13.821,11.102,89.635,1.408,1.32,0.7,1659,19.801,,,,,,,,,,,52730,0.629,,,tests performed,,,,,,,,,,64.35,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-05-09,171324,736,908.143,7549,39,105.286,2044.831,8.784,10.839,90.101,0.465,1.257,0.7,1594,19.025,,,,,,,,,,,53911,0.643,,,tests performed,,,,,,,,,,64.35,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-05-10,171879,555,887.857,7569,20,100.429,2051.455,6.624,10.597,90.34,0.239,1.199,0.71,1603,19.133,,,,,759.596,9.066,,3102390,37.028,,55091,0.658,0.026,38.5,tests performed,,,,,,,,,,64.35,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,1.82
DEU,Europe,Germany,2020-05-11,172576,697,917.714,7661,92,95.429,2059.774,8.319,10.953,91.438,1.098,1.139,0.71,1587,18.942,,,,,,,,,,,56031,0.669,,,tests performed,,,,,,,,,,64.35,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-05-12,173171,595,880.571,7738,77,106.429,2066.876,7.102,10.51,92.357,0.919,1.27,0.71,1496,17.855,,,,,,,,,,,56970,0.68,,,tests performed,,,,,,,,,,64.35,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-05-13,174098,927,848,7861,123,83.714,2077.94,11.064,10.121,93.825,1.468,0.999,0.71,1384,16.519,,,,,,,,,,,57910,0.691,,,tests performed,,,,,,,,,,64.35,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-05-14,174478,380,721.143,7884,23,70.286,2082.475,4.535,8.607,94.099,0.275,0.839,0.71,1316,15.707,,,,,,,,,,,58850,0.702,,,tests performed,,,,,,,,,,64.35,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-05-15,175233,755,663.571,7897,13,55.286,2091.487,9.011,7.92,94.254,0.155,0.66,0.72,1232,14.704,,,,,,,,,,,59790,0.714,,,tests performed,,,,,,,,,,64.35,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-05-16,175752,519,632.571,7938,41,55.571,2097.681,6.195,7.55,94.744,0.489,0.663,0.74,1173,14,,,,,,,,,,,60729,0.725,,,tests performed,,,,,,,,,,61.57,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-05-17,176369,617,641.429,7962,24,56.143,2105.045,7.364,7.656,95.03,0.286,0.67,0.76,1125,13.427,,,,,485.577,5.796,,3534072,42.181,,61669,0.736,0.017,58.8,tests performed,,,,,,,,,,61.57,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,0.76
DEU,Europe,Germany,2020-05-18,176551,182,567.857,8003,41,48.857,2107.218,2.172,6.778,95.519,0.489,0.583,0.77,1122,13.392,,,,,,,,,,,60134,0.718,,,tests performed,,,,,,,,,,61.57,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-05-19,177778,1227,658.143,8081,78,49,2121.862,14.645,7.855,96.45,0.931,0.585,0.78,1087,12.974,,,,,,,,,,,58600,0.699,,,tests performed,,,,,,,,,,59.72,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-05-20,178473,695,625,8144,63,40.429,2130.158,8.295,7.46,97.202,0.752,0.483,0.77,1019,12.162,,,,,,,,,,,57065,0.681,,,tests performed,,,,,,,,,,59.72,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-05-21,179021,548,649,8203,59,45.571,2136.698,6.541,7.746,97.907,0.704,0.544,0.76,999,11.924,,,,,,,,,,,55531,0.663,,,tests performed,,,,,,,,,,59.72,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-05-22,179710,689,639.571,8228,25,47.286,2144.922,8.224,7.634,98.205,0.298,0.564,0.75,971,11.589,,,,,,,,,,,53996,0.644,,,tests performed,,,,,,,,,,59.72,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-05-23,179986,276,604.857,8261,33,46.143,2148.216,3.294,7.219,98.599,0.394,0.551,0.75,928,11.076,,,,,,,,,,,52462,0.626,,,tests performed,,,,,,,,,,59.72,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-05-24,180328,342,565.571,8283,22,45.857,2152.298,4.082,6.75,98.861,0.263,0.547,0.76,896,10.694,,,,,372.746,4.449,,3890561,46.436,,50927,0.608,0.015,66.7,tests performed,,,,,,,,,,59.72,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,3.52
DEU,Europe,Germany,2020-05-25,180600,272,578.429,8309,26,43.714,2155.544,3.246,6.904,99.172,0.31,0.522,0.76,883,10.539,,,,,,,,,,,51980,0.62,,,tests performed,,,,,,,,,,59.72,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-05-26,181200,600,488.857,8372,63,41.571,2162.706,7.161,5.835,99.924,0.752,0.496,0.77,810,9.668,,,,,,,,,,,53033,0.633,,,tests performed,,,,,,,,,,59.72,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-05-27,181524,324,435.857,8428,56,40.571,2166.573,3.867,5.202,100.592,0.668,0.484,0.77,749,8.94,,,,,,,,,,,54086,0.646,,,tests performed,,,,,,,,,,59.72,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-05-28,182196,672,453.571,8470,42,38.143,2174.593,8.021,5.414,101.093,0.501,0.455,0.78,723,8.629,,,,,,,,,,,55138,0.658,,,tests performed,,,,,,,,,,59.72,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-05-29,182922,726,458.857,8504,34,39.429,2183.258,8.665,5.477,101.499,0.406,0.471,0.78,722,8.617,,,,,,,,,,,56191,0.671,,,tests performed,,,,,,,,,,59.72,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-05-30,183189,267,457.571,8530,26,38.429,2186.445,3.187,5.461,101.809,0.31,0.459,0.77,711,8.486,,,,,,,,,,,57244,0.683,,,tests performed,,,,,,,,,,59.72,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-05-31,183410,221,440.286,8540,10,36.714,2189.083,2.638,5.255,101.929,0.119,0.438,0.77,697,8.319,,,,,309.278,3.691,,4298639,51.306,,58297,0.696,0.011,90.9,tests performed,,,,,,,,,,59.72,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,-0.2
DEU,Europe,Germany,2020-06-01,183594,184,427.714,8555,15,35.143,2191.279,2.196,5.105,102.108,0.179,0.419,0.77,696,8.307,,,,,,,,,,,56955,0.68,,,tests performed,,,,,,,,,,59.72,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-06-02,183879,285,382.714,8563,8,27.286,2194.681,3.402,4.568,102.203,0.095,0.326,0.78,691,8.247,,,,,,,,,,,55613,0.664,,,tests performed,,,,,,,,,,59.72,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-06-03,184121,242,371,8602,39,24.857,2197.569,2.888,4.428,102.669,0.465,0.297,0.79,631,7.531,,,,,,,,,,,54271,0.648,,,tests performed,,,,,,,,,,59.72,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-06-04,184472,351,325.143,8635,33,23.571,2201.758,4.189,3.881,103.063,0.394,0.281,0.82,595,7.102,,,,,,,,,,,52930,0.632,,,tests performed,,,,,,,,,,59.72,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-06-05,184924,452,286,8658,23,22,2207.153,5.395,3.414,103.337,0.275,0.263,0.85,584,6.97,,,,,,,,,,,51588,0.616,,,tests performed,,,,,,,,,,59.72,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-06-06,185450,526,323,8673,15,20.429,2213.431,6.278,3.855,103.516,0.179,0.244,0.88,561,6.696,,,,,,,,,,,50246,0.6,,,tests performed,,,,,,,,,,59.72,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-06-07,185750,300,334.286,8685,12,20.714,2217.012,3.581,3.99,103.659,0.143,0.247,0.88,566,6.755,,,,,234.729,2.802,,4640967,55.392,,48904,0.584,0.009,111.1,tests performed,,,,,,,,,,59.72,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,4.93
DEU,Europe,Germany,2020-06-08,186109,359,359.286,8695,10,20,2221.297,4.285,4.288,103.779,0.119,0.239,0.89,543,6.481,,,,,,,,,,,48611,0.58,,,tests performed,,,,,,,,,,59.72,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-06-09,186506,397,375.286,8736,41,24.714,2226.035,4.738,4.479,104.268,0.489,0.295,0.88,516,6.159,,,,,,,,,,,48318,0.577,,,tests performed,,,,,,,,,,59.72,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-06-10,186522,16,343,8752,16,21.429,2226.226,0.191,4.094,104.459,0.191,0.256,0.88,483,5.765,,,,,,,,,,,48026,0.573,,,tests performed,,,,,,,,,,59.72,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-06-11,186691,169,317,8772,20,19.571,2228.243,2.017,3.784,104.698,0.239,0.234,0.9,452,5.395,,,,,,,,,,,47733,0.57,,,tests performed,,,,,,,,,,59.72,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-06-12,187226,535,328.857,8783,11,17.857,2234.629,6.385,3.925,104.829,0.131,0.213,0.95,450,5.371,,,,,,,,,,,47440,0.566,,,tests performed,,,,,,,,,,59.72,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-06-13,187267,41,259.571,8793,10,17.143,2235.118,0.489,3.098,104.949,0.119,0.205,0.99,441,5.264,,,,,,,,,,,47147,0.563,,,tests performed,,,,,,,,,,59.72,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-06-14,187518,251,252.571,8801,8,16.571,2238.114,2.996,3.015,105.044,0.095,0.198,1.04,438,5.228,,,,,286.108,3.415,,4968947,59.307,,46854,0.559,0.009,111.1,tests performed,,,,,,,,,,59.72,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,4.01
DEU,Europe,Germany,2020-06-15,187682,164,224.714,8807,6,16,2240.071,1.957,2.682,105.116,0.072,0.191,1.1,434,5.18,,,,,,,,,,,48015,0.573,,,tests performed,,,,,,,,,,59.72,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-06-16,188252,570,249.429,8820,13,12,2246.874,6.803,2.977,105.271,0.155,0.143,1.16,421,5.025,,,,,,,,,,,49175,0.587,,,tests performed,,,,,,,,,,59.72,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-06-17,188604,352,297.429,8851,31,14.143,2251.076,4.201,3.55,105.641,0.37,0.169,1.21,407,4.858,,,,,,,,,,,50335,0.601,,,tests performed,,,,,,,,,,59.72,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-06-18,189817,1213,446.571,8875,24,14.714,2265.553,14.478,5.33,105.927,0.286,0.176,1.25,394,4.703,,,,,,,,,,,51495,0.615,,,tests performed,,,,,,,,,,63.43,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-06-19,190299,482,439,8887,12,14.857,2271.306,5.753,5.24,106.07,0.143,0.177,1.22,374,4.464,,,,,,,,,,,52656,0.628,,,tests performed,,,,,,,,,,63.43,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-06-20,190670,371,486.143,8895,8,14.571,2275.734,4.428,5.802,106.166,0.095,0.174,1.2,359,4.285,,,,,,,,,,,53816,0.642,,,tests performed,,,,,,,,,,63.43,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-06-21,191272,602,536.286,8895,0,13.429,2282.919,7.185,6.401,106.166,0,0.16,1.18,350,4.177,,,,,257.9,3.078,,5353781,63.9,,54976,0.656,0.015,66.7,tests performed,,,,,,,,,,63.43,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,-0.93
DEU,Europe,Germany,2020-06-22,191768,496,583.714,8899,4,13.143,2288.839,5.92,6.967,106.214,0.048,0.157,1.16,363,4.333,,,,,,,,,,,56772,0.678,,,tests performed,,,,,,,,,,63.43,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-06-23,192480,712,604,8914,15,13.429,2297.338,8.498,7.209,106.393,0.179,0.16,1.12,358,4.273,,,,,,,,,,,58568,0.699,,,tests performed,,,,,,,,,,63.43,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-06-24,192871,391,609.571,8928,14,11,2302.004,4.667,7.276,106.56,0.167,0.131,1.08,353,4.213,,,,,,,,,,,60363,0.72,,,tests performed,,,,,,,,,,63.43,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-06-25,193371,500,507.714,8940,12,9.286,2307.972,5.968,6.06,106.703,0.143,0.111,1.05,358,4.273,,,,,,,,,,,62159,0.742,,,tests performed,,,,,,,,,,63.43,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-06-26,194036,665,533.857,8965,25,11.143,2315.909,7.937,6.372,107.001,0.298,0.133,1.03,359,4.285,,,,,,,,,,,63955,0.763,,,tests performed,,,,,,,,,,63.43,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-06-27,194458,422,541.143,8968,3,10.429,2320.946,5.037,6.459,107.037,0.036,0.124,1.01,343,4.094,,,,,,,,,,,65750,0.785,,,tests performed,,,,,,,,,,63.43,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-06-28,194693,235,488.714,8968,0,10.429,2323.751,2.805,5.833,107.037,0,0.124,0.99,335,3.998,,,,,224.655,2.681,,5826604,69.543,,67546,0.806,0.008,125,tests performed,,,,,,,,,,63.43,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,4.42
DEU,Europe,Germany,2020-06-29,195042,349,467.714,8976,8,11,2327.916,4.165,5.582,107.133,0.095,0.131,0.97,329,3.927,,,,,,,,,,,68365,0.816,,,tests performed,,,,,,,,,,63.43,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-06-30,195418,376,419.714,8990,14,10.857,2332.404,4.488,5.009,107.3,0.167,0.13,0.96,333,3.975,,,,,,,,,,,69185,0.826,,,tests performed,,,,,,,,,,63.43,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-07-01,195893,475,431.714,8995,5,9.571,2338.073,5.669,5.153,107.359,0.06,0.114,0.96,324,3.867,,,,,,,,,,,70004,0.836,,,tests performed,,,,,,,,,,63.43,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-07-02,196370,477,428.429,9006,11,9.429,2343.766,5.693,5.113,107.491,0.131,0.113,0.95,325,3.879,,,,,,,,,,,70823,0.845,,,tests performed,,,,,,,,,,63.43,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-07-03,196780,410,392,9010,4,6.429,2348.66,4.894,4.679,107.539,0.048,0.077,0.95,314,3.748,,,,,,,,,,,71643,0.855,,,tests performed,,,,,,,,,,63.43,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-07-04,197198,418,391.429,9020,10,7.429,2353.649,4.989,4.672,107.658,0.119,0.089,0.95,320,3.819,,,,,,,,,,,72462,0.865,,,tests performed,,,,,,,,,,63.43,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-07-05,197523,325,404.286,9023,3,7.857,2357.528,3.879,4.825,107.694,0.036,0.094,0.96,299,3.569,,,,,211.559,2.525,,6339573,75.666,,73281,0.875,0.006,166.7,tests performed,,,,,,,,,,63.43,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,-0.06
DEU,Europe,Germany,2020-07-06,198064,541,431.714,9022,-1,6.571,2363.985,6.457,5.153,107.682,-0.012,0.078,0.95,305,3.64,,,,,,,,,,,73294,0.875,,,tests performed,,,,,,,,,,63.43,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-07-07,198343,279,417.857,9032,10,6,2367.315,3.33,4.987,107.801,0.119,0.072,0.93,292,3.485,,,,,,,,,,,73306,0.875,,,tests performed,,,,,,,,,,55.09,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-07-08,198699,356,400.857,9046,14,7.286,2371.564,4.249,4.784,107.968,0.167,0.087,0.92,287,3.425,,,,,,,,,,,73318,0.875,,,tests performed,,,,,,,,,,55.09,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-07-09,199001,302,375.857,9057,11,7.286,2375.169,3.605,4.486,108.099,0.131,0.087,0.92,272,3.246,,,,,,,,,,,73331,0.875,,,tests performed,,,,,,,,,,55.09,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-07-10,199332,331,364.571,9063,6,7.571,2379.119,3.951,4.351,108.171,0.072,0.09,0.94,276,3.294,,,,,,,,,,,73343,0.875,,,tests performed,,,,,,,,,,55.09,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-07-11,199709,377,358.714,9070,7,7.143,2383.619,4.5,4.281,108.255,0.084,0.085,0.96,253,3.02,,,,,,,,,,,73355,0.876,,,tests performed,,,,,,,,,,55.09,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
DEU,Europe,Germany,2020-07-12,199919,210,342.286,9071,1,6.857,2386.125,2.506,4.085,108.267,0.012,0.082,0.98,254,3.032,,,,,222.64,2.657,,6853145,81.795,,73367,0.876,0.006,166.7,tests performed,,,,,,,,,,55.09,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,0.78
DEU,Europe,Germany,2020-07-13,200180,261,302.286,9074,3,7.429,2389.241,3.115,3.608,108.302,0.036,0.089,1,263,3.139,,,,,,,,,,,73993,0.883,,,tests performed,,,,,,,,,,55.09,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,
